id,price_per_share,side,stock_symbol,transaction_value,type,user_id,quantity,inserted_at,updated_at,naira_fee,dollar_fee,status
515553,49.24,BUY,NVTA,48.37,MARKET,57289,0.985000014,2021-01-29T20:03:19.000Z,2021-01-29T20:03:20.000Z,358.75,0.74,Filled
511003,13.01,SELL,AMC,111.605,MARKET,70594,8.5,2021-01-29T15:15:56.000Z,2021-01-29T15:15:56.000Z,809.62,1.67,Rejected
511240,5.1,SELL,NOK,61.199997,LIMIT,52175,11.99999905,2021-01-29T15:26:14.000Z,2021-01-29T15:38:24.000Z,446.02,0.92,Rejected
511555,2.25,SELL,CMCM,4.5730085,MARKET,28253,2.03244837,2021-01-29T15:43:20.000Z,2021-01-29T15:44:18.000Z,33.94,0.07,Filled
512430,19.58,SELL,TLRY,234.72,MARKET,57915,12,2021-01-29T16:29:28.000Z,2021-01-29T16:29:32.000Z,1706.5,3.52,Filled
514633,12.74,BUY,CANO,2.51,MARKET,27050,0.196999997,2021-01-29T18:43:09.000Z,2021-01-29T18:43:09.000Z,19.39,0.04,Filled
512845,225.92,BUY,NVAX,19.7,MARKET,57236,0.087353997,2021-01-29T16:54:33.000Z,2021-01-29T16:54:33.000Z,145.44,0.3,Filled
513004,61.12,BUY,JMIA,9.85,MARKET,99360,0.16028,2021-01-29T17:02:40.000Z,2021-01-29T17:02:40.000Z,72.72,0.15,Filled
513947,130.94,BUY,AAPL,96.25,MARKET,36705,0.734569013,2021-01-29T17:56:17.000Z,2021-01-29T17:56:17.000Z,712.66,1.47,Filled
513304,4.055,BUY,BTU,71.91,MARKET,36470,17.732429,2021-01-29T17:20:20.000Z,2021-01-29T17:24:43.000Z,528.43,1.09,Filled
513839,321.81,BUY,GME,64.03,MARKET,44841,0.199233994,2021-01-29T17:50:09.000Z,2021-01-29T17:51:10.000Z,470.26,0.97,Filled
515976,49.715,SELL,BLNK,49.994766,MARKET,61662,1.00795906,2021-01-29T20:47:49.000Z,2021-01-29T20:47:50.000Z,363.6,0.75,Filled
510426,12.72,BUY,APHA,50.23,MARKET,21965,3.949292,2021-01-29T14:58:02.000Z,2021-01-29T15:16:39.000Z,368.66,0.77,Filled
510586,15.9,SELL,BB,15.87,MARKET,50215,1,2021-01-29T15:02:36.000Z,2021-01-29T15:16:42.000Z,114.91,0.24,Filled
511237,15.82,BUY,BB,34.54,MARKET,49378,2.191625,2021-01-29T15:25:52.000Z,2021-01-29T15:27:14.000Z,255,0.53,Filled
511582,30.17,SELL,WISH,62.10795566,MARKET,59730,2.05859979,2021-01-29T15:44:30.000Z,2021-01-29T15:46:36.000Z,450.86,0.93,Filled
511842,12.5,BUY,AMC,62.5,LIMIT,60587,5,2021-01-29T15:58:07.000Z,2021-01-29T15:59:49.000Z,455.71,0.94,Canceled
513753,63.28,BUY,PLUG,29.55,MARKET,15253,0.465648,2021-01-29T17:46:32.000Z,2021-01-29T17:46:33.000Z,218.16,0.45,Filled
512863,58.99,SELL,NIO,19.73899093,MARKET,39567,0.33438914,2021-01-29T16:55:31.000Z,2021-01-29T16:55:31.000Z,145.44,0.3,Filled
514491,6.03,BUY,EXPR,19.7,MARKET,50347,3.266998053,2021-01-29T18:33:57.000Z,2021-01-29T18:33:57.000Z,145.44,0.3,Filled
514662,2.405,BUY,CHS,1.97,MARKET,97850,0.81742698,2021-01-29T18:44:51.000Z,2021-01-29T18:44:51.000Z,14.54,0.03,Filled
514673,222.02,BUY,NVAX,1513.51,MARKET,65758,6.82469,2021-01-29T18:45:28.000Z,2021-01-29T18:45:29.000Z,11174.64,23.05,Filled
515556,13.13,BUY,AMC,157.6,MARKET,21130,12.003046,2021-01-29T20:03:54.000Z,2021-01-29T20:03:55.000Z,1163.52,2.4,Filled
515872,132.68,BUY,AAPL,132.97,MARKET,69903,1.001430988,2021-01-29T20:40:02.000Z,2021-01-29T20:40:02.000Z,979.3,2.02,Filled
516034,13.43,BUY,AMC,12.94,MARKET,86388,0.967332,2021-01-29T20:51:17.000Z,2021-01-29T20:51:18.000Z,96.96,0.2,Filled
508224,42.32,SELL,CAC,126.96,LIMIT,25750,3,2021-01-29T08:59:44.000Z,2021-01-29T21:17:45.000Z,909.68,1.9,Canceled
507634,137.27,BUY,AAPL,0.3,MARKET,25859,0.002153,2021-01-28T20:56:50.000Z,2021-01-28T20:56:50.000Z,0,0,Filled
508075,350,SELL,GME,700,LIMIT,74530,2,2021-01-29T06:08:55.000Z,2021-01-29T14:15:30.000Z,5027.19,10.5,Canceled
509342,3.71,BUY,WATT,4.18,MARKET,72951,1.125713944,2021-01-29T14:35:56.000Z,2021-01-29T14:57:46.000Z,28.73,0.06,Filled
511234,312.03,BUY,GME,98.5,MARKET,13688,0.315675,2021-01-29T15:25:50.000Z,2021-01-29T15:25:50.000Z,727.2,1.5,Filled
510592,20,SELL,AMC,240,LIMIT,41163,12,2021-01-29T15:02:47.000Z,2021-01-29T15:30:49.000Z,1723.61,3.6,Canceled
512857,14.64,BUY,AMC,87.17,MARKET,16838,5.91,2021-01-29T16:55:15.000Z,2021-01-29T16:55:37.000Z,644.78,1.33,Filled
514305,793.38,BUY,TSLA,118.2,MARKET,6867,0.149354,2021-01-29T18:19:55.000Z,2021-01-29T18:19:56.000Z,872.64,1.8,Filled
514663,128.94,SELL,PG,17.875498,MARKET,47139,0.13863424,2021-01-29T18:44:58.000Z,2021-01-29T18:44:58.000Z,130.9,0.27,Filled
514709,13.11,BUY,CLI,1.97,MARKET,87549,0.150038004,2021-01-29T18:47:24.000Z,2021-01-29T18:47:24.000Z,14.54,0.03,Filled
514907,4,BUY,BTU,49.25,MARKET,47139,12.3125,2021-01-29T19:01:13.000Z,2021-01-29T19:01:14.000Z,363.6,0.75,Filled
515069,12.065,BUY,AMC,0.98,MARKET,97142,0.081204,2021-01-29T19:19:56.000Z,2021-01-29T19:19:56.000Z,4.85,0.01,Filled
515351,280.99,BUY,GME,191.63,MARKET,30098,0.694317997,2021-01-29T19:41:24.000Z,2021-01-29T19:41:24.000Z,1415.62,2.92,Filled
515557,1.285,BUY,MUX,3.8,MARKET,84074,2.954999924,2021-01-29T20:04:00.000Z,2021-01-29T20:04:01.000Z,29.09,0.06,Filled
516017,2.195,SELL,PHUN,982.9782143,MARKET,35415,471.452381,2021-01-29T20:50:25.000Z,2021-01-29T20:50:26.000Z,4765.58,9.83,Filled
516036,13.87,BUY,BB,4.92,MARKET,72234,0.355082989,2021-01-29T20:51:20.000Z,2021-01-29T20:51:20.000Z,33.94,0.07,Filled
516149,12.82,BUY,AMC,25.39,MARKET,55049,1.97,2021-01-29T20:57:33.000Z,2021-01-29T20:57:34.000Z,189.07,0.39,Filled
516162,76.7,BUY,NET,990,MARKET,29491,12.92596912,2021-01-29T20:58:02.000Z,2021-01-29T20:58:03.000Z,4848,10,Filled
516204,10.135,BUY,GEVO,19.7,MARKET,47609,1.942800999,2021-01-29T20:59:31.000Z,2021-01-29T20:59:32.000Z,145.44,0.3,Filled
505696,2.825,BUY,TELL,5.91,MARKET,48184,2.092035055,2021-01-28T18:06:31.000Z,2021-01-28T18:06:32.000Z,43.09,0.09,Filled
505825,4.76,BUY,NOK,9.46,MARKET,96780,1.976176,2021-01-28T18:15:40.000Z,2021-01-28T18:15:41.000Z,67.03,0.14,Filled
505909,2.035,BUY,YTRA,4.73,MARKET,46683,2.323342085,2021-01-28T18:21:44.000Z,2021-01-28T18:21:44.000Z,33.51,0.07,Filled
507036,8.98,BUY,CDE,8.85,MARKET,16657,0.985,2021-01-28T19:59:29.000Z,2021-01-28T19:59:30.000Z,62.24,0.13,Filled
507041,12.27,SELL,CARS,12.31312819,MARKET,43669,1.00351493,2021-01-28T19:59:50.000Z,2021-01-28T19:59:51.000Z,86.18,0.18,Filled
507183,798.31,SELL,TTD,27.2,MARKET,68746,0.0340685,2021-01-28T20:12:01.000Z,2021-01-28T20:12:01.000Z,195.32,0.41,Filled
507209,1.185,BUY,GSAT,19.7,MARKET,36661,16.624473,2021-01-28T20:14:43.000Z,2021-01-28T20:16:20.000Z,143.63,0.3,Filled
507519,541.44,BUY,NFLX,98.5,MARKET,88692,0.181989998,2021-01-28T20:48:45.000Z,2021-01-28T20:48:45.000Z,718.17,1.5,Filled
507571,325.82,BUY,SPOT,49.5,MARKET,8646,0.151906,2021-01-28T20:52:52.000Z,2021-01-28T20:52:52.000Z,239.39,0.5,Filled
507640,137.23,BUY,AAPL,0.3,MARKET,25859,0.002153,2021-01-28T20:57:02.000Z,2021-01-28T20:57:02.000Z,0,0,Filled
507657,4.9,BUY,EXPR,93.58,MARKET,43172,18.94230843,2021-01-28T20:58:16.000Z,2021-01-28T20:58:17.000Z,684.66,1.43,Filled
508174,9,BUY,AMC,248.22,STOP,42466,27.57999992,2021-01-29T08:09:23.000Z,2021-01-29T14:31:24.000Z,1809.79,3.78,Rejected
509427,354.35,BUY,GME,19.7,MARKET,93148,0.055594999,2021-01-29T14:37:19.000Z,2021-01-29T14:37:19.000Z,143.63,0.3,Rejected
508949,193.6,BUY,GME,962.03,MARKET,48448,4.969161987,2021-01-29T14:15:52.000Z,2021-01-29T14:47:41.000Z,7014.13,14.65,Canceled
510594,829.01,BUY,TSLA,9.85,MARKET,19272,0.011896,2021-01-29T15:02:50.000Z,2021-01-29T15:02:51.000Z,71.82,0.15,Filled
509083,15.04,SELL,AMC,298,MARKET,21797,20,2021-01-29T14:31:01.000Z,2021-01-29T15:09:12.000Z,2140.15,4.47,Filled
511176,216.99,BUY,NVAX,2841.72,MARKET,72699,13.234869,2021-01-29T15:22:36.000Z,2021-01-29T15:24:52.000Z,20977.3,43.27,Filled
512903,44.335,BUY,FUBO,87.47,MARKET,65849,1.968227029,2021-01-29T16:57:37.000Z,2021-01-29T16:59:32.000Z,644.78,1.33,Filled
506781,30.85,BUY,WFC,308.5,LIMIT,71975,10,2021-01-28T19:37:46.000Z,2021-01-28T20:59:21.000Z,1474.64,3.08,Filled
508017,12.61,SELL,DLTH,0.517651849,MARKET,26447,0.0410509,2021-01-29T04:15:35.000Z,2021-01-29T14:30:51.000Z,4.79,0.01,Filled
503495,196.05,BUY,GME,295.5,MARKET,65088,1.507269025,2021-01-28T16:11:51.000Z,2021-01-29T14:32:11.000Z,2154.51,4.5,Rejected
509149,17.56,BUY,BB,3.94,MARKET,77653,0.219621003,2021-01-29T14:32:17.000Z,2021-01-29T14:32:18.000Z,28.73,0.06,Filled
502263,7.13,SELL,AMC,128.34,MARKET,71199,18,2021-01-28T15:40:22.000Z,2021-01-29T14:32:27.000Z,924.05,1.93,Rejected
507802,3.18,BUY,AHT,6.5,MARKET,60633,2.044339895,2021-01-28T21:56:42.000Z,2021-01-29T14:53:54.000Z,47.88,0.1,Filled
510266,261.465,BUY,FB,49.25,MARKET,24818,0.188329,2021-01-29T14:53:33.000Z,2021-01-29T14:54:04.000Z,359.08,0.75,Filled
508028,8.63,BUY,AMC,4.92,MARKET,68874,0.570684,2021-01-29T04:36:51.000Z,2021-01-29T14:54:57.000Z,33.51,0.07,Filled
510603,12.17,BUY,AMC,49.38,MARKET,51550,4.037243843,2021-01-29T15:03:04.000Z,2021-01-29T15:20:22.000Z,360,0.75,Filled
510865,5.08,BUY,NOK,27.58,MARKET,72234,5.466798782,2021-01-29T15:10:43.000Z,2021-01-29T15:21:46.000Z,201.09,0.42,Filled
510604,5.035,SELL,NOK,270.81,MARKET,27389,54,2021-01-29T15:03:06.000Z,2021-01-29T15:18:01.000Z,1943.85,4.06,Filled
510640,310,SELL,GME,1860,LIMIT,72395,6,2021-01-29T15:04:00.000Z,2021-01-29T15:18:22.000Z,13357.96,27.9,Filled
512883,6.12,SELL,EXPR,4.30236,MARKET,94467,0.703000009,2021-01-29T16:56:37.000Z,2021-01-29T16:56:38.000Z,29.09,0.06,Filled
513155,22.34,BUY,CCIV,297,MARKET,35964,13.29453945,2021-01-29T17:11:27.000Z,2021-01-29T17:11:45.000Z,1454.4,3,Filled
513888,131.34,BUY,AAPL,0.3,MARKET,5641,0.002253,2021-01-29T17:52:35.000Z,2021-01-29T17:52:35.000Z,0,0,Filled
514247,8.2,BUY,KLXE,8.08,MARKET,52396,0.985,2021-01-29T18:14:11.000Z,2021-01-29T18:14:12.000Z,58.18,0.12,Filled
514664,797.89,BUY,TSLA,2.96,MARKET,31327,0.003702,2021-01-29T18:45:05.000Z,2021-01-29T18:45:05.000Z,19.39,0.04,Filled
514799,57.26,SELL,NIO,673.9602518,MARKET,68131,11.75990668,2021-01-29T18:54:02.000Z,2021-01-29T18:54:03.000Z,4901.33,10.11,Filled
515573,184.59,SELL,ABNB,115.38,MARKET,81303,0.62506088,2021-01-29T20:07:41.000Z,2021-01-29T20:07:42.000Z,839.04,1.73,Filled
515560,1778.5,BUY,MELI,31.04,MARKET,49314,0.017450999,2021-01-29T20:04:02.000Z,2021-01-29T20:08:18.000Z,150.29,0.31,Filled
514018,6.9,BUY,TRIT,82.8,LIMIT,25734,12,2021-01-29T17:59:28.000Z,2021-01-29T20:37:08.000Z,601.15,1.24,Canceled
516037,7.78,SELL,SOLO,15.53,MARKET,35517,2,2021-01-29T20:51:21.000Z,2021-01-29T20:51:22.000Z,111.5,0.23,Filled
507967,4.7,BUY,EXPR,18.8,LIMIT,87253,4,2021-01-29T01:44:59.000Z,2021-01-29T21:17:38.000Z,134.06,0.28,Canceled
508964,10,SELL,NOK,480,LIMIT,86733,48,2021-01-29T14:17:33.000Z,2021-01-29T21:17:45.000Z,3447.22,7.2,Canceled
514774,69,BUY,RUN,2070,LIMIT,60514,30,2021-01-29T18:52:01.000Z,2021-01-29T18:59:16.000Z,10035.36,20.7,Filled
515410,14.25,BUY,BB,197,MARKET,96689,13.72822285,2021-01-29T19:47:57.000Z,2021-01-29T19:47:58.000Z,1454.4,3,Filled
515562,14.075,BUY,CLOV,9.85,MARKET,40469,0.699573994,2021-01-29T20:04:56.000Z,2021-01-29T20:04:57.000Z,72.72,0.15,Filled
509265,59,SELL,SPCE,590,LIMIT,34466,10,2021-01-29T14:34:36.000Z,2021-01-29T21:17:45.000Z,4237.2,8.85,Canceled
513186,354.86,SELL,GME,15676.49884,MARKET,21530,44.15915166,2021-01-29T17:12:35.000Z,2021-01-29T17:12:54.000Z,75997.25,156.76,Filled
513327,6.33,SELL,ET,38.39985,MARKET,90645,6.06153846,2021-01-29T17:21:41.000Z,2021-01-29T17:25:33.000Z,281.18,0.58,Filled
513313,14.91,BUY,AMC,788,MARKET,14837,53.56900024,2021-01-29T17:20:50.000Z,2021-01-29T17:25:38.000Z,5817.6,12,Filled
514255,15.185,BUY,BB,15.02,MARKET,52396,0.985,2021-01-29T18:15:06.000Z,2021-01-29T18:15:06.000Z,111.5,0.23,Filled
514946,29.78,BUY,ICLN,9.85,MARKET,52916,0.330758989,2021-01-29T19:04:54.000Z,2021-01-29T19:04:55.000Z,72.72,0.15,Filled
515066,12.09,BUY,AMC,5.91,MARKET,48910,0.493322,2021-01-29T19:19:29.000Z,2021-01-29T19:19:29.000Z,43.63,0.09,Filled
515287,5.285,BUY,EXPR,3.94,MARKET,40559,0.747627974,2021-01-29T19:36:20.000Z,2021-01-29T19:36:21.000Z,29.09,0.06,Filled
515868,4.635,BUY,NOK,14.78,MARKET,65720,3.180840015,2021-01-29T20:39:24.000Z,2021-01-29T20:39:25.000Z,106.66,0.22,Filled
514626,13.46,BUY,NNDM,13.46,LIMIT,45150,1,2021-01-29T18:42:44.000Z,2021-01-29T21:02:52.000Z,63.02,0.13,Canceled
513621,141.375,BUY,WMT,49.25,MARKET,15251,0.348327011,2021-01-29T17:38:37.000Z,2021-01-29T17:38:37.000Z,363.6,0.75,Filled
513666,36.185,SELL,WKHS,688.5829541,MARKET,40268,18.97706915,2021-01-29T17:41:30.000Z,2021-01-29T17:42:06.000Z,3340.27,6.89,Filled
514840,4.56,BUY,CRNT,77.81,MARKET,70065,17.06469345,2021-01-29T18:56:59.000Z,2021-01-29T18:56:59.000Z,576.91,1.19,Filled
510620,5.65,SELL,EXPR,1351.415,MARKET,39799,238.3447963,2021-01-29T15:03:27.000Z,2021-01-29T15:03:27.000Z,6468.32,13.51,Rejected
510822,12.56,SELL,AMC,48.49124709,MARKET,50582,3.86384439,2021-01-29T15:09:27.000Z,2021-01-29T15:22:40.000Z,349.51,0.73,Rejected
511295,38.11,BUY,PETS,49.25,MARKET,72778,1.283220053,2021-01-29T15:28:28.000Z,2021-01-29T15:30:45.000Z,363.6,0.75,Filled
511347,12.71,BUY,AMC,295.5,MARKET,75238,23.60223579,2021-01-29T15:31:04.000Z,2021-01-29T15:31:30.000Z,2181.6,4.5,Filled
511436,12.98,SELL,AMC,20.07651891,MARKET,22309,1.54732323,2021-01-29T15:36:56.000Z,2021-01-29T15:38:12.000Z,145.44,0.3,Rejected
512909,171.845,SELL,MRNA,102.9756236,MARKET,73122,0.598835,2021-01-29T16:58:02.000Z,2021-01-29T16:58:02.000Z,746.59,1.54,Rejected
513059,368.295,BUY,GME,394,MARKET,96718,1.163959026,2021-01-29T17:06:00.000Z,2021-01-29T17:06:02.000Z,2908.8,6,Filled
513157,6.655,SELL,EXPR,0.36,MARKET,87997,0.055195,2021-01-29T17:11:29.000Z,2021-01-29T17:11:30.000Z,2.65,0.01,Filled
513432,98.3,BUY,SFIX,196.6,LIMIT,30726,2,2021-01-29T17:27:50.000Z,2021-01-29T17:32:56.000Z,955.06,1.97,Filled
513607,131.01,BUY,AAPL,78.8,MARKET,66755,0.601412,2021-01-29T17:37:53.000Z,2021-01-29T17:37:53.000Z,581.76,1.2,Filled
513740,14.35,BUY,AMC,98.5,MARKET,21131,6.88329792,2021-01-29T17:45:43.000Z,2021-01-29T17:45:45.000Z,727.2,1.5,Filled
514140,35.71,BUY,WKHS,0.1,MARKET,24729,0.002759,2021-01-29T18:06:16.000Z,2021-01-29T18:06:16.000Z,0,0,Filled
514670,3210.45,BUY,AMZN,39.4,MARKET,97333,0.012277,2021-01-29T18:45:19.000Z,2021-01-29T18:45:19.000Z,290.88,0.6,Filled
514979,21.52,SELL,FCEL,17.176,MARKET,46102,0.800000012,2021-01-29T19:08:50.000Z,2021-01-29T19:08:50.000Z,126.05,0.26,Filled
515564,5.735,SELL,EXPR,9.231656,MARKET,52234,1.6097046,2021-01-29T20:05:24.000Z,2021-01-29T20:05:25.000Z,67.87,0.14,Filled
514301,39,BUY,FUBO,78,LIMIT,71964,2,2021-01-29T18:19:39.000Z,2021-01-29T21:17:40.000Z,567.22,1.17,Canceled
512364,3.05,BUY,IDEX,259.25,LIMIT,35176,85,2021-01-29T16:25:59.000Z,2021-01-29T21:17:45.000Z,1885.87,3.89,Canceled
503216,48.96,BUY,AMCX,9.85,MARKET,87551,0.199615,2021-01-28T16:04:38.000Z,2021-01-28T16:04:38.000Z,71.82,0.15,Filled
399,220.68,BUY,PAYC,10.84,MARKET,1788,0.0491,2019-11-12T17:14:49.000Z,2019-11-12T17:14:50.000Z,58.4544,0.16,Filled
503514,196.05,SELL,GME,82.25204,MARKET,65175,0.41954621,2021-01-28T16:12:06.000Z,2021-01-28T16:12:06.000Z,588.9,1.23,Rejected
505396,238.56,SELL,GME,726.8784,MARKET,81127,3.04694176,2021-01-28T17:43:37.000Z,2021-01-28T17:43:37.000Z,5218.7,10.9,Canceled
507353,19.72,BUY,LAC,96.97,MARKET,50969,4.925000191,2021-01-28T20:27:17.000Z,2021-01-28T21:00:16.000Z,708.59,1.48,Canceled
508958,193.6,BUY,GME,190.7,MARKET,849,0.985,2021-01-29T14:16:58.000Z,2021-01-29T14:34:45.000Z,1388.46,2.9,Rejected
510458,11.27,SELL,CRIS,0.38131574,MARKET,71699,0.033835001,2021-01-29T14:58:43.000Z,2021-01-29T14:58:43.000Z,0,0,Filled
510622,5.035,SELL,NOK,51.558598,MARKET,19755,10.26041666,2021-01-29T15:03:30.000Z,2021-01-29T15:03:31.000Z,368.66,0.77,Rejected
510939,6.08,SELL,EXPR,1449.1364,MARKET,39799,238.3447963,2021-01-29T15:13:31.000Z,2021-01-29T15:22:32.000Z,7024.75,14.49,Rejected
511514,36,SELL,WKHS,180,LIMIT,64176,5,2021-01-29T15:40:57.000Z,2021-01-29T15:44:01.000Z,1308.96,2.7,Canceled
512910,1107.21,BUY,SHOP,492.5,MARKET,43541,0.444812,2021-01-29T16:58:03.000Z,2021-01-29T16:58:04.000Z,3636,7.5,Filled
513590,22.005,SELL,VLDR,3.3075001,MARKET,58072,0.150000006,2021-01-29T17:36:39.000Z,2021-01-29T17:36:40.000Z,24.24,0.05,Filled
514326,13.66,BUY,AMC,4.92,MARKET,95138,0.363469005,2021-01-29T18:21:22.000Z,2021-01-29T18:21:22.000Z,33.94,0.07,Filled
514643,13.03,SELL,AMC,109.26513,MARKET,90993,8.359994888,2021-01-29T18:43:45.000Z,2021-01-29T18:43:46.000Z,795.07,1.64,Filled
514677,4.685,SELL,NOK,46.85,MARKET,4008,10,2021-01-29T18:45:35.000Z,2021-01-29T18:45:36.000Z,339.36,0.7,Filled
514681,1.595,BUY,VEON,2.2,MARKET,69829,1.377146959,2021-01-29T18:45:45.000Z,2021-01-29T18:45:45.000Z,14.54,0.03,Filled
514908,793.74,SELL,TSLA,12.89610353,MARKET,78704,0.01625054,2021-01-29T19:01:14.000Z,2021-01-29T19:01:15.000Z,92.11,0.19,Filled
514939,794.56,BUY,TSLA,443.52,MARKET,48192,0.557879984,2021-01-29T19:03:50.000Z,2021-01-29T19:03:50.000Z,2171.9,4.48,Filled
515181,4.6,BUY,NOK,12.8,MARKET,72418,2.783696,2021-01-29T19:27:45.000Z,2021-01-29T19:27:46.000Z,96.96,0.2,Canceled
515338,18.97,SELL,MJ,38.09064,MARKET,70615,2.009000063,2021-01-29T19:39:57.000Z,2021-01-29T19:39:58.000Z,276.34,0.57,Filled
515324,4.55,SELL,NOK,45.31995,MARKET,84273,9.949495316,2021-01-29T19:39:29.000Z,2021-01-29T19:52:22.000Z,329.66,0.68,Rejected
515565,13.09,BUY,AMC,19.7,MARKET,98648,1.50324297,2021-01-29T20:05:35.000Z,2021-01-29T20:05:36.000Z,145.44,0.3,Filled
515895,2.375,SELL,SENS,520.8773,MARKET,68247,219.3167572,2021-01-29T20:42:18.000Z,2021-01-29T20:42:18.000Z,2525.81,5.21,Rejected
516006,41.965,BUY,FUBO,123.84,MARKET,71414,2.954999924,2021-01-29T20:49:16.000Z,2021-01-29T20:49:17.000Z,916.27,1.89,Filled
516010,57.38,BUY,JMIA,39.4,MARKET,60795,0.687368989,2021-01-29T20:49:38.000Z,2021-01-29T20:49:39.000Z,290.88,0.6,Filled
513101,16.2,SELL,FSR,64.8,LIMIT,34739,4,2021-01-29T17:07:52.000Z,2021-01-29T21:17:45.000Z,470.26,0.97,Canceled
507310,4.825,BUY,NOK,298.25,MARKET,19184,61.81293488,2021-01-28T20:22:57.000Z,2021-01-28T20:22:58.000Z,1441.13,3.01,Filled
506811,24,SELL,CCIV,480,LIMIT,27481,20,2021-01-28T19:41:01.000Z,2021-01-28T21:00:55.000Z,3447.22,7.2,Canceled
508009,22.5,SELL,FCEL,405,LIMIT,37102,18,2021-01-29T03:34:19.000Z,2021-01-29T14:33:42.000Z,1939.06,4.05,Filled
510001,185.265,BUY,BYND,20.68,MARKET,41522,0.111216,2021-01-29T14:47:35.000Z,2021-01-29T14:47:35.000Z,153.21,0.32,Rejected
509633,325.55,SELL,GME,1327.0009,MARKET,75507,3.91827071,2021-01-29T14:40:36.000Z,2021-01-29T15:03:21.000Z,9532.51,19.91,Canceled
510631,5.72,SELL,EXPR,1363.3323,MARKET,39799,238.3447963,2021-01-29T15:03:43.000Z,2021-01-29T15:06:25.000Z,6525.77,13.63,Rejected
509755,13.82,BUY,AMC,19.7,MARKET,34608,1.472347,2021-01-29T14:42:41.000Z,2021-01-29T15:17:44.000Z,143.63,0.3,Filled
511165,311.43,BUY,GME,4.06,MARKET,14279,0.013048,2021-01-29T15:21:54.000Z,2021-01-29T15:21:54.000Z,30,0.06,Filled
511291,69.13,SELL,LSPD,0.000163838,MARKET,66370,0.00000237,2021-01-29T15:28:18.000Z,2021-01-29T15:28:18.000Z,0,0,Filled
512017,22.95,SELL,FCEL,0.9164,MARKET,21701,0.04,2021-01-29T16:06:58.000Z,2021-01-29T16:06:58.000Z,4.85,0.01,Filled
512533,2.35,BUY,KOS,46.39,MARKET,81432,19.7,2021-01-29T16:35:37.000Z,2021-01-29T16:35:55.000Z,344.21,0.71,Filled
512942,338.27,SELL,GME,236.334,MARKET,96681,0.699999988,2021-01-29T16:59:29.000Z,2021-01-29T16:59:30.000Z,1721.04,3.55,Filled
512948,338.96,BUY,GME,34.48,MARKET,29865,0.101916,2021-01-29T16:59:50.000Z,2021-01-29T16:59:53.000Z,256.94,0.53,Filled
512915,337.62,SELL,GME,10.612977,MARKET,40650,0.031435002,2021-01-29T16:58:08.000Z,2021-01-29T17:12:08.000Z,77.57,0.16,Rejected
513196,14.15,BUY,CLOV,19.8,MARKET,36372,1.399292946,2021-01-29T17:13:40.000Z,2021-01-29T17:13:46.000Z,96.96,0.2,Filled
513377,21.07,BUY,MARA,985,MARKET,38631,46.693529,2021-01-29T17:24:36.000Z,2021-01-29T17:24:36.000Z,7272,15,Filled
513505,37.54,BUY,BGS,2.96,MARKET,59371,0.078694999,2021-01-29T17:32:16.000Z,2021-01-29T17:32:17.000Z,19.39,0.04,Filled
513635,2.915,SELL,AHT,87.45,MARKET,48919,30,2021-01-29T17:39:18.000Z,2021-01-29T17:39:49.000Z,635.09,1.31,Filled
513967,794.27,SELL,TSLA,797.1044557,MARKET,36235,1.00014361,2021-01-29T17:57:19.000Z,2021-01-29T17:57:22.000Z,5798.21,11.96,Filled
514152,15.27,BUY,BB,4.86,MARKET,80993,0.319258004,2021-01-29T18:07:01.000Z,2021-01-29T18:07:01.000Z,35.85,0.07,Filled
514212,50.19,BUY,BLNK,77.82,MARKET,81301,1.554631,2021-01-29T18:11:24.000Z,2021-01-29T18:11:24.000Z,576.91,1.19,Filled
514217,69.12,BUY,RUN,98.5,MARKET,48564,1.425883,2021-01-29T18:11:56.000Z,2021-01-29T18:14:56.000Z,727.2,1.5,Rejected
514679,798.27,SELL,TSLA,1.8487918,MARKET,47139,0.00231565,2021-01-29T18:45:42.000Z,2021-01-29T18:45:42.000Z,14.54,0.03,Filled
515123,1.045,BUY,GSAT,9.95,MARKET,39100,9.520096,2021-01-29T19:23:41.000Z,2021-01-29T19:23:42.000Z,72.72,0.15,Filled
515469,5.615,SELL,EXPR,5.5554724,MARKET,95596,0.99560439,2021-01-29T19:55:33.000Z,2021-01-29T19:55:34.000Z,38.78,0.08,Filled
513390,213.38,BUY,NVAX,212.08,MARKET,49624,0.985000014,2021-01-29T17:25:37.000Z,2021-01-29T17:25:38.000Z,1565.9,3.23,Filled
513645,305,BUY,GME,21350,LIMIT,26287,70,2021-01-29T17:40:05.000Z,2021-01-29T18:15:55.000Z,103504.8,213.5,Canceled
514682,222.02,BUY,NVAX,14.78,MARKET,87868,0.066623002,2021-01-29T18:45:46.000Z,2021-01-29T18:45:47.000Z,106.66,0.22,Filled
514753,6.295,BUY,ET,64.03,MARKET,70065,10.19506359,2021-01-29T18:50:42.000Z,2021-01-29T18:50:42.000Z,470.26,0.97,Filled
514811,63.48,SELL,PLUG,501.537563,MARKET,68131,7.89947335,2021-01-29T18:54:46.000Z,2021-01-29T18:54:46.000Z,3645.7,7.52,Filled
515568,291.88,BUY,GME,315.29,MARKET,75507,1.083500028,2021-01-29T20:06:12.000Z,2021-01-29T20:06:12.000Z,2327.04,4.8,Filled
516042,68.98,BUY,PINS,29.55,MARKET,50892,0.428945005,2021-01-29T20:51:29.000Z,2021-01-29T20:51:29.000Z,218.16,0.45,Filled
